trip_id,user_id,driver_id,city,state,request_time,pickup_time,dropoff_time,distance_km,base_fare,surge_multiplier,surge_amount,discount,tolls,fare_total,ride_category,payment_method,status,wait_time_min,trip_time_min,rating,vehicle
3590,user_944,driver_194,Curitiba,PR,2024-09-03 19:41:00,2024-09-03 19:47:00,2024-09-03 20:20:00,22.92,36.44,1.5,18.22,4.82,0.93,50.77,UberX,Dinheiro,Concluída,6,33,3.9,Kwid
3591,user_1050,driver_75,São Paulo,SP,2024-12-17 02:55:00,2024-12-17 02:58:00,2024-12-17 03:56:00,25.2,69.39,2.0,69.39,2.33,4.62,141.07,Uber Black,Dinheiro,Em andamento,3,58,4.7,Corolla
3592,user_24,driver_333,Porto Alegre,SP,2024-02-18 04:22:00,2024-02-18 04:35:00,2024-02-18 05:32:00,5.65,16.78,1.0,0.0,3.93,6.61,19.46,Uber Black,Dinheiro,Concluída,13,57,4.3,Argo
3593,user_1120,driver_252,Curitiba,RS,2024-11-22 01:08:00,2024-11-22 01:16:00,2024-11-22 01:47:00,3.34,9.92,1.0,0.0,3.17,7.32,14.07,Uber Comfort,Dinheiro,Concluída,8,31,3.6,Compass
3594,user_799,driver_515,Salvador,PR,2024-05-17 19:18:00,2024-05-17 19:28:00,2024-05-17 20:04:00,8.95,14.98,1.5,7.49,0.86,5.34,26.95,UberX,Dinheiro,Concluída,10,36,3.9,Civic
3595,user_541,driver_342,Belo Horizonte,PR,2024-03-04 12:48:00,2024-03-04 13:03:00,2024-03-04 13:40:00,21.37,40.9,1.0,0.0,1.29,5.28,44.89,Uber Comfort,Pix,Em andamento,15,37,3.1,Onix
3596,user_674,driver_112,Salvador,PR,2024-08-21 21:29:00,2024-08-21 21:44:00,2024-08-21 22:04:00,27.62,81.35,1.5,40.67,1.74,0.58,120.86,Uber Black,Pix,Concluída,15,20,3.7,Onix
3597,user_345,driver_149,São Paulo,DF,2024-01-13 10:17:00,2024-01-13 10:30:00,2024-01-13 10:41:00,15.02,44.68,1.5,22.34,1.83,7.06,72.25,UberX,Cartão,Cancelada,13,11,3.8,Kwid
3598,user_185,driver_6,Salvador,DF,2024-06-15 07:33:00,2024-06-15 07:42:00,2024-06-15 08:16:00,12.22,21.64,2.0,21.64,2.87,9.47,49.88,Uber Comfort,Cartão,Concluída,9,34,4.7,Gol
3599,user_367,driver_48,Belo Horizonte,MG,2024-03-01 12:55:00,2024-03-01 12:58:00,2024-03-01 13:46:00,9.29,27.8,2.0,27.8,0.07,0.15,55.68,Uber Black,Pix,Concluída,3,48,4.1,Civic
3600,user_389,driver_325,Rio de Janeiro,PE,2024-02-29 11:15:00,2024-02-29 11:26:00,2024-02-29 12:02:00,29.33,49.82,1.0,0.0,4.63,8.63,53.82,UberX,Dinheiro,Concluída,11,36,3.7,Creta
3601,user_453,driver_3,Belo Horizonte,DF,2024-04-01 10:58:00,2024-04-01 11:02:00,2024-04-01 11:28:00,18.88,50.83,2.0,50.83,3.54,3.2,101.32,Uber Black,Cartão,Concluída,4,26,4.0,Creta
3602,user_227,driver_441,São Paulo,DF,2024-05-12 19:49:00,2024-05-12 19:51:00,2024-05-12 20:04:00,20.97,49.14,2.0,49.14,0.68,8.71,106.31,UberX,Cartão,Concluída,2,13,4.4,Argo
3603,user_345,driver_432,Porto Alegre,RJ,2024-07-28 04:23:00,2024-07-28 04:24:00,2024-07-28 05:01:00,29.13,86.6,1.0,0.0,2.82,5.06,88.84,Uber Comfort,Cartão,Concluída,1,37,3.9,Renegade
3604,user_80,driver_247,Porto Alegre,SP,2024-02-28 02:27:00,2024-02-28 02:30:00,2024-02-28 03:23:00,20.35,60.2,2.0,60.2,4.71,3.39,119.08,Uber Black,Cartão,Concluída,3,53,4.1,HB20
3605,user_383,driver_539,São Paulo,RS,2024-11-22 01:30:00,2024-11-22 01:42:00,2024-11-22 01:55:00,2.3,6.48,1.0,0.0,4.64,1.12,2.96,Uber Comfort,Dinheiro,Concluída,12,13,4.6,Civic
3606,user_917,driver_450,Salvador,DF,2024-06-13 09:40:00,2024-06-13 09:53:00,2024-06-13 10:41:00,24.0,54.05,2.0,54.05,0.56,8.99,116.53,Uber Comfort,Cartão,Concluída,13,48,3.7,Compass
3607,user_631,driver_549,Brasília,MG,2024-06-25 01:59:00,2024-06-25 02:01:00,2024-06-25 02:40:00,3.25,6.8,1.0,0.0,1.56,9.18,14.42,UberX,Cartão,Concluída,2,39,4.7,Renegade
3608,user_168,driver_206,Rio de Janeiro,MG,2024-03-04 12:52:00,2024-03-04 13:04:00,2024-03-04 13:28:00,28.07,45.49,1.0,0.0,3.2,4.17,46.46,Uber Comfort,Pix,Concluída,12,24,3.3,Onix
3609,user_568,driver_308,Brasília,SP,2024-12-05 09:36:00,2024-12-05 09:48:00,2024-12-05 10:18:00,25.76,55.78,1.0,0.0,1.1,3.33,58.01,Uber Comfort,Dinheiro,Concluída,12,30,4.6,Renegade
3610,user_294,driver_253,Rio de Janeiro,PE,2024-05-09 11:20:00,2024-05-09 11:21:00,2024-05-09 11:45:00,15.71,40.44,1.0,0.0,2.45,2.67,40.66,UberX,Cartão,Concluída,1,24,4.0,Civic
3611,user_57,driver_451,Porto Alegre,PR,2024-08-29 11:13:00,2024-08-29 11:15:00,2024-08-29 12:09:00,6.49,18.51,1.5,9.26,1.15,2.42,29.04,Uber Comfort,Dinheiro,Concluída,2,54,3.4,Renegade
3612,user_1036,driver_367,Recife,SP,2024-02-01 12:03:00,2024-02-01 12:11:00,2024-02-01 12:23:00,8.45,22.14,1.0,0.0,1.41,5.92,26.65,Uber Black,Dinheiro,Concluída,8,12,4.0,Renegade
3613,user_785,driver_153,Curitiba,PR,2024-11-12 13:59:00,2024-11-12 14:04:00,2024-11-12 14:32:00,26.84,62.11,1.5,31.05,2.58,0.6,91.18,Uber Comfort,Pix,Concluída,5,28,3.1,Gol
3614,user_872,driver_583,Porto Alegre,RJ,2024-04-03 04:25:00,2024-04-03 04:40:00,2024-04-03 05:12:00,6.76,11.62,1.5,5.81,3.24,5.84,20.03,Uber Comfort,Dinheiro,Concluída,15,32,4.5,Creta
3615,user_588,driver_553,Belo Horizonte,RS,2024-11-26 17:05:00,2024-11-26 17:17:00,2024-11-26 18:11:00,25.1,55.61,1.5,27.8,4.71,5.52,84.22,Uber Comfort,Cartão,Concluída,12,54,4.9,Creta
3616,user_1055,driver_563,Recife,DF,2024-03-14 11:05:00,2024-03-14 11:15:00,2024-03-14 12:14:00,26.93,65.38,1.5,32.69,1.34,4.43,101.16,Uber Comfort,Dinheiro,Concluída,10,59,4.6,Onix
3617,user_350,driver_293,Rio de Janeiro,MG,2024-02-27 06:37:00,2024-02-27 06:38:00,2024-02-27 07:20:00,2.67,7.44,1.5,3.72,3.95,3.09,10.3,Uber Comfort,Cartão,Concluída,1,42,4.5,Corolla
3618,user_166,driver_535,São Paulo,RJ,2024-04-21 00:45:00,2024-04-21 00:56:00,2024-04-21 01:50:00,7.17,13.76,1.0,0.0,4.24,1.22,10.74,UberX,Cartão,Concluída,11,54,3.2,HB20
3619,user_541,driver_440,Brasília,MG,2024-11-15 15:51:00,2024-11-15 15:57:00,2024-11-15 16:54:00,13.62,20.9,1.0,0.0,1.2,0.4,20.1,Uber Comfort,Pix,Concluída,6,57,4.0,Creta
3620,user_155,driver_440,Rio de Janeiro,RJ,2024-03-26 04:47:00,2024-03-26 04:49:00,2024-03-26 05:48:00,9.94,21.7,2.0,21.7,0.92,4.65,47.13,UberX,Dinheiro,Concluída,2,59,4.8,Gol
3621,user_111,driver_474,Salvador,BA,2024-02-25 09:18:00,2024-02-25 09:27:00,2024-02-25 09:43:00,21.91,41.44,1.0,0.0,4.44,6.69,43.69,UberX,Dinheiro,Concluída,9,16,3.9,HB20
3622,user_673,driver_453,Rio de Janeiro,SP,2024-02-14 16:36:00,2024-02-14 16:37:00,2024-02-14 17:14:00,28.53,63.27,1.0,0.0,4.04,7.91,67.14,Uber Comfort,Cartão,Concluída,1,37,4.3,Argo
3623,user_679,driver_62,São Paulo,MG,2024-11-01 06:59:00,2024-11-01 07:05:00,2024-11-01 07:14:00,27.42,70.8,1.5,35.4,1.06,8.93,114.07,Uber Comfort,Pix,Concluída,6,9,3.1,HB20
3624,user_1066,driver_283,Brasília,BA,2024-12-03 19:48:00,2024-12-03 20:00:00,2024-12-03 20:19:00,17.7,29.23,1.5,14.62,2.15,2.69,44.39,Uber Black,Pix,Em andamento,12,19,4.7,Compass
3625,user_1184,driver_482,Recife,BA,2024-10-15 05:04:00,2024-10-15 05:12:00,2024-10-15 05:59:00,8.68,22.12,1.0,0.0,4.65,7.35,24.82,Uber Comfort,Dinheiro,Concluída,8,47,4.0,Onix
3626,user_739,driver_89,Porto Alegre,RJ,2024-03-22 03:51:00,2024-03-22 03:53:00,2024-03-22 04:13:00,29.64,47.38,1.0,0.0,0.97,4.33,50.74,Uber Black,Cartão,Cancelada,2,20,3.2,Creta
3627,user_632,driver_442,Brasília,BA,2024-02-27 23:24:00,2024-02-27 23:25:00,2024-02-27 23:33:00,24.1,40.68,1.0,0.0,1.04,7.64,47.28,UberX,Cartão,Concluída,1,8,3.8,Kwid
3628,user_1152,driver_432,São Paulo,MG,2024-01-09 03:54:00,2024-01-09 04:04:00,2024-01-09 04:30:00,28.64,43.38,2.0,43.38,4.54,4.15,86.37,Uber Comfort,Pix,Concluída,10,26,4.1,HB20
3629,user_233,driver_322,Rio de Janeiro,MG,2024-09-21 08:51:00,2024-09-21 08:56:00,2024-09-21 09:08:00,19.0,29.57,1.0,0.0,3.54,7.4,33.43,Uber Comfort,Cartão,Concluída,5,12,4.0,Compass
3630,user_37,driver_286,Curitiba,PR,2024-11-18 11:43:00,2024-11-18 11:51:00,2024-11-18 12:12:00,18.15,34.47,1.0,0.0,3.62,8.93,39.78,Uber Comfort,Dinheiro,Concluída,8,21,4.8,Compass
3631,user_236,driver_164,Recife,PR,2024-08-31 22:30:00,2024-08-31 22:35:00,2024-08-31 22:51:00,13.79,35.72,1.0,0.0,1.63,1.56,35.65,Uber Black,Pix,Em andamento,5,16,4.2,Kwid
3632,user_94,driver_94,Salvador,RJ,2024-07-31 16:45:00,2024-07-31 17:00:00,2024-07-31 17:46:00,8.2,19.16,2.0,19.16,3.51,8.32,43.13,Uber Black,Dinheiro,Cancelada,15,46,4.0,Gol
3633,user_58,driver_61,Brasília,BA,2024-06-21 00:16:00,2024-06-21 00:24:00,2024-06-21 01:07:00,6.33,15.71,1.5,7.86,4.98,3.1,21.69,Uber Black,Pix,Concluída,8,43,4.3,Argo
3634,user_224,driver_13,São Paulo,BA,2024-08-23 04:40:00,2024-08-23 04:53:00,2024-08-23 05:40:00,4.78,13.35,1.0,0.0,0.19,1.64,14.8,UberX,Pix,Concluída,13,47,4.9,Argo
3635,user_752,driver_302,Brasília,RJ,2024-02-20 12:49:00,2024-02-20 13:02:00,2024-02-20 14:01:00,8.03,12.1,1.5,6.05,0.96,1.1,18.29,Uber Comfort,Dinheiro,Concluída,13,59,4.8,Compass
3636,user_420,driver_7,Rio de Janeiro,MG,2024-02-10 05:06:00,2024-02-10 05:09:00,2024-02-10 05:15:00,20.6,33.41,1.5,16.7,2.3,6.86,54.67,UberX,Cartão,Concluída,3,6,3.9,Gol
3637,user_464,driver_57,Salvador,BA,2024-02-02 18:03:00,2024-02-02 18:10:00,2024-02-02 18:58:00,27.51,62.99,1.0,0.0,1.97,9.92,70.94,Uber Comfort,Cartão,Concluída,7,48,3.6,Onix
3638,user_1009,driver_484,Belo Horizonte,RJ,2024-12-20 13:49:00,2024-12-20 14:00:00,2024-12-20 14:12:00,5.01,14.22,2.0,14.22,2.46,9.17,35.15,Uber Comfort,Cartão,Concluída,11,12,4.1,Civic
3639,user_1008,driver_79,Curitiba,PR,2024-11-04 15:48:00,2024-11-04 15:53:00,2024-11-04 16:43:00,23.38,52.03,1.0,0.0,3.55,1.32,49.8,UberX,Pix,Concluída,5,50,4.4,Compass
3640,user_426,driver_201,Brasília,PR,2024-08-20 06:06:00,2024-08-20 06:10:00,2024-08-20 06:41:00,8.45,18.51,1.0,0.0,2.76,4.24,19.99,Uber Black,Cartão,Concluída,4,31,3.8,Creta
3641,user_231,driver_550,Rio de Janeiro,RS,2024-12-28 11:11:00,2024-12-28 11:20:00,2024-12-28 12:02:00,15.27,29.25,2.0,29.25,4.81,1.07,54.76,Uber Comfort,Pix,Concluída,9,42,5.0,HB20
3642,user_378,driver_597,Brasília,BA,2024-12-28 13:05:00,2024-12-28 13:20:00,2024-12-28 14:17:00,23.29,60.6,1.0,0.0,3.54,1.19,58.25,Uber Black,Cartão,Concluída,15,57,3.9,Onix
3643,user_764,driver_461,São Paulo,BA,2024-11-15 01:43:00,2024-11-15 01:45:00,2024-11-15 01:57:00,28.16,66.48,2.0,66.48,1.61,9.05,140.4,UberX,Pix,Concluída,2,12,3.5,Corolla
3644,user_585,driver_540,Belo Horizonte,DF,2024-03-27 11:15:00,2024-03-27 11:25:00,2024-03-27 11:35:00,15.21,39.51,1.0,0.0,4.12,2.31,37.7,Uber Comfort,Dinheiro,Em andamento,10,10,4.3,Argo
3645,user_999,driver_421,Belo Horizonte,DF,2024-07-07 17:56:00,2024-07-07 18:07:00,2024-07-07 18:39:00,8.94,16.73,1.5,8.37,1.56,6.15,29.69,Uber Comfort,Pix,Concluída,11,32,3.6,Renegade
3646,user_47,driver_213,Brasília,MG,2024-09-13 23:31:00,2024-09-13 23:43:00,2024-09-14 00:01:00,27.26,79.91,1.0,0.0,2.92,7.67,84.66,Uber Black,Dinheiro,Concluída,12,18,3.3,Compass
3647,user_484,driver_26,Porto Alegre,PR,2024-02-21 06:25:00,2024-02-21 06:38:00,2024-02-21 07:33:00,24.34,65.58,2.0,65.58,1.83,2.73,132.06,UberX,Pix,Concluída,13,55,3.6,HB20
3648,user_363,driver_470,Curitiba,MG,2024-05-22 01:59:00,2024-05-22 02:11:00,2024-05-22 02:35:00,10.59,30.67,1.5,15.34,4.27,0.35,42.09,Uber Comfort,Cartão,Concluída,12,24,4.7,Argo
3649,user_611,driver_109,São Paulo,DF,2024-07-13 08:53:00,2024-07-13 08:54:00,2024-07-13 09:19:00,2.46,5.65,1.0,0.0,0.84,5.82,10.63,Uber Black,Cartão,Concluída,1,25,4.1,Compass
3650,user_111,driver_590,Belo Horizonte,PE,2024-01-03 06:14:00,2024-01-03 06:25:00,2024-01-03 07:08:00,13.11,38.69,1.5,19.34,2.69,5.26,60.6,Uber Black,Pix,Concluída,11,43,3.0,Argo
3651,user_595,driver_510,Curitiba,SP,2024-12-30 20:02:00,2024-12-30 20:14:00,2024-12-30 21:11:00,19.2,57.53,1.5,28.77,4.9,9.52,90.92,UberX,Pix,Cancelada,12,57,4.9,Civic
3652,user_71,driver_336,Belo Horizonte,PE,2024-03-03 04:19:00,2024-03-03 04:23:00,2024-03-03 04:56:00,6.92,14.11,1.0,0.0,2.86,4.72,15.97,UberX,Pix,Concluída,4,33,3.4,Compass
3653,user_147,driver_129,Porto Alegre,MG,2024-10-30 02:32:00,2024-10-30 02:41:00,2024-10-30 03:19:00,22.1,33.43,1.0,0.0,3.92,5.56,35.07,UberX,Cartão,Concluída,9,38,3.4,Creta
3654,user_572,driver_257,Belo Horizonte,SP,2024-10-28 09:49:00,2024-10-28 10:00:00,2024-10-28 10:57:00,20.47,48.92,1.5,24.46,1.07,9.04,81.35,UberX,Cartão,Em andamento,11,57,3.5,Renegade
3655,user_165,driver_436,Brasília,BA,2024-07-30 22:58:00,2024-07-30 23:07:00,2024-07-30 23:23:00,8.93,26.66,1.5,13.33,2.41,8.68,46.26,UberX,Cartão,Em andamento,9,16,4.8,Civic
3656,user_265,driver_132,Belo Horizonte,DF,2024-10-02 05:22:00,2024-10-02 05:28:00,2024-10-02 06:27:00,1.56,3.41,1.5,1.71,4.48,2.66,3.3,Uber Black,Dinheiro,Concluída,6,59,4.7,Gol
3657,user_899,driver_332,São Paulo,RS,2024-06-29 12:00:00,2024-06-29 12:06:00,2024-06-29 12:26:00,8.6,15.76,1.0,0.0,1.27,4.99,19.48,Uber Black,Pix,Concluída,6,20,3.5,Kwid
3658,user_369,driver_493,São Paulo,PE,2024-12-30 01:58:00,2024-12-30 02:00:00,2024-12-30 02:38:00,19.73,34.73,1.5,17.36,0.42,2.99,54.66,Uber Comfort,Cartão,Cancelada,2,38,4.8,Argo
3659,user_1149,driver_138,Belo Horizonte,SP,2024-06-25 06:13:00,2024-06-25 06:20:00,2024-06-25 07:19:00,21.43,45.65,1.0,0.0,3.17,2.54,45.02,UberX,Cartão,Concluída,7,59,3.9,Creta
3660,user_631,driver_134,Recife,SP,2024-04-06 13:33:00,2024-04-06 13:37:00,2024-04-06 13:42:00,9.92,19.17,2.0,19.17,0.89,7.3,44.75,Uber Comfort,Pix,Concluída,4,5,4.2,Compass
3661,user_1062,driver_474,Belo Horizonte,RJ,2024-12-04 21:01:00,2024-12-04 21:14:00,2024-12-04 21:56:00,2.83,7.13,1.0,0.0,2.78,1.23,5.58,Uber Black,Pix,Concluída,13,42,4.3,Creta
3662,user_1197,driver_387,Rio de Janeiro,BA,2024-04-04 11:04:00,2024-04-04 11:14:00,2024-04-04 11:40:00,18.67,34.34,2.0,34.34,4.86,3.89,67.71,Uber Black,Dinheiro,Concluída,10,26,3.5,Corolla
3663,user_626,driver_280,Curitiba,SP,2024-09-19 03:46:00,2024-09-19 03:54:00,2024-09-19 04:30:00,11.21,30.42,1.0,0.0,2.22,4.97,33.17,Uber Black,Dinheiro,Concluída,8,36,4.8,Renegade
3664,user_322,driver_30,Brasília,BA,2024-08-27 23:22:00,2024-08-27 23:27:00,2024-08-27 23:38:00,10.13,24.09,1.5,12.04,0.69,0.33,35.77,UberX,Dinheiro,Cancelada,5,11,4.1,Creta
3665,user_428,driver_464,Salvador,RS,2024-03-19 13:58:00,2024-03-19 14:06:00,2024-03-19 14:50:00,3.13,8.56,1.0,0.0,3.83,3.43,8.16,UberX,Cartão,Cancelada,8,44,3.0,Onix
3666,user_402,driver_579,Curitiba,RJ,2024-02-05 00:10:00,2024-02-05 00:12:00,2024-02-05 00:45:00,19.25,40.17,2.0,40.17,0.74,2.32,81.92,UberX,Dinheiro,Concluída,2,33,3.3,Onix
3667,user_474,driver_509,Salvador,DF,2024-07-19 01:20:00,2024-07-19 01:24:00,2024-07-19 02:24:00,7.05,17.83,1.0,0.0,2.85,3.66,18.64,Uber Black,Cartão,Concluída,4,60,3.9,Gol
3668,user_601,driver_541,Curitiba,SP,2024-01-08 19:37:00,2024-01-08 19:39:00,2024-01-08 19:51:00,12.35,28.12,1.0,0.0,0.78,0.47,27.81,Uber Black,Cartão,Concluída,2,12,4.1,Kwid
3669,user_186,driver_174,Curitiba,DF,2024-11-16 10:21:00,2024-11-16 10:25:00,2024-11-16 11:04:00,29.64,79.29,2.0,79.29,4.96,1.77,155.39,UberX,Pix,Concluída,4,39,3.0,HB20
3670,user_248,driver_496,São Paulo,PE,2024-05-29 07:03:00,2024-05-29 07:11:00,2024-05-29 07:36:00,1.43,2.94,1.0,0.0,1.17,1.61,3.38,Uber Black,Pix,Concluída,8,25,3.9,Onix
3671,user_1038,driver_363,Porto Alegre,DF,2024-10-13 16:38:00,2024-10-13 16:50:00,2024-10-13 17:25:00,7.02,15.26,1.0,0.0,1.61,7.4,21.05,Uber Comfort,Dinheiro,Concluída,12,35,4.5,Renegade
3672,user_327,driver_59,Recife,RS,2024-10-01 01:07:00,2024-10-01 01:17:00,2024-10-01 02:17:00,11.79,18.74,1.0,0.0,1.16,6.87,24.45,Uber Comfort,Cartão,Concluída,10,60,4.4,Argo
3673,user_1123,driver_412,Curitiba,MG,2024-06-16 17:06:00,2024-06-16 17:09:00,2024-06-16 18:06:00,17.59,51.32,2.0,51.32,3.83,1.18,99.99,Uber Black,Cartão,Cancelada,3,57,4.3,Gol
3674,user_1177,driver_194,Brasília,RS,2024-01-03 00:23:00,2024-01-03 00:35:00,2024-01-03 01:34:00,22.16,37.29,1.5,18.64,2.1,9.34,63.17,UberX,Dinheiro,Concluída,12,59,3.8,Civic
3675,user_586,driver_423,Brasília,PR,2024-01-05 19:39:00,2024-01-05 19:43:00,2024-01-05 20:10:00,21.66,56.68,1.0,0.0,3.31,0.29,53.66,UberX,Cartão,Concluída,4,27,3.7,Gol
3676,user_952,driver_451,São Paulo,RS,2024-03-18 10:30:00,2024-03-18 10:41:00,2024-03-18 10:48:00,10.24,24.75,1.0,0.0,2.63,1.33,23.45,Uber Black,Cartão,Concluída,11,7,3.1,Gol
3677,user_553,driver_372,Recife,RJ,2024-04-28 11:51:00,2024-04-28 12:03:00,2024-04-28 12:15:00,5.33,8.62,1.5,4.31,0.61,3.57,15.89,UberX,Dinheiro,Concluída,12,12,4.9,Onix
3678,user_211,driver_573,Rio de Janeiro,RS,2024-03-14 18:11:00,2024-03-14 18:22:00,2024-03-14 18:28:00,4.6,7.01,1.0,0.0,0.52,7.53,14.02,Uber Comfort,Pix,Cancelada,11,6,3.3,Renegade
3679,user_1068,driver_528,Salvador,BA,2024-10-20 17:33:00,2024-10-20 17:43:00,2024-10-20 18:23:00,21.51,35.72,1.0,0.0,0.27,3.75,39.2,UberX,Dinheiro,Concluída,10,40,4.5,HB20
3680,user_1057,driver_597,Rio de Janeiro,MG,2024-09-28 15:05:00,2024-09-28 15:11:00,2024-09-28 15:34:00,3.12,8.93,1.0,0.0,4.07,1.28,6.14,Uber Black,Pix,Concluída,6,23,3.0,Renegade
3681,user_671,driver_10,Recife,PE,2024-12-11 02:18:00,2024-12-11 02:30:00,2024-12-11 02:56:00,26.67,47.11,1.0,0.0,2.78,6.34,50.67,Uber Black,Dinheiro,Concluída,12,26,4.6,Creta
3682,user_651,driver_486,Rio de Janeiro,PR,2024-11-25 07:18:00,2024-11-25 07:30:00,2024-11-25 08:24:00,13.32,22.18,1.0,0.0,3.45,3.86,22.59,Uber Comfort,Dinheiro,Concluída,12,54,3.1,Civic
3683,user_619,driver_87,Rio de Janeiro,RS,2024-11-15 14:07:00,2024-11-15 14:21:00,2024-11-15 14:59:00,1.21,2.8,1.0,0.0,4.77,4.56,2.59,Uber Comfort,Dinheiro,Concluída,14,38,3.5,Kwid
3684,user_627,driver_299,Rio de Janeiro,RS,2024-04-25 18:06:00,2024-04-25 18:13:00,2024-04-25 18:37:00,28.43,53.63,2.0,53.63,2.29,7.68,112.65,Uber Comfort,Dinheiro,Concluída,7,24,4.0,Renegade
3685,user_872,driver_521,Recife,BA,2024-07-13 14:38:00,2024-07-13 14:47:00,2024-07-13 15:07:00,22.54,35.03,1.0,0.0,4.48,4.03,34.58,Uber Black,Dinheiro,Concluída,9,20,4.6,Renegade
3686,user_241,driver_257,Rio de Janeiro,RJ,2024-07-05 14:40:00,2024-07-05 14:44:00,2024-07-05 15:19:00,28.4,70.22,1.0,0.0,0.85,3.37,72.74,Uber Comfort,Pix,Concluída,4,35,4.7,Compass
3687,user_1146,driver_421,São Paulo,BA,2024-01-29 04:02:00,2024-01-29 04:15:00,2024-01-29 04:28:00,2.48,5.34,1.5,2.67,4.77,8.18,11.42,Uber Black,Cartão,Concluída,13,13,3.3,Kwid
3688,user_535,driver_262,Recife,PR,2024-05-06 18:19:00,2024-05-06 18:30:00,2024-05-06 18:40:00,25.98,58.16,1.0,0.0,2.22,9.46,65.4,Uber Comfort,Cartão,Concluída,11,10,4.7,Gol
3689,user_94,driver_115,Recife,RJ,2024-12-19 05:28:00,2024-12-19 05:43:00,2024-12-19 06:06:00,23.31,40.19,1.5,20.09,0.46,8.21,68.03,UberX,Pix,Concluída,15,23,3.3,Corolla
3690,user_503,driver_587,Curitiba,PR,2024-08-14 18:57:00,2024-08-14 19:11:00,2024-08-14 19:29:00,9.71,19.24,1.0,0.0,1.25,5.06,23.05,Uber Comfort,Dinheiro,Cancelada,14,18,4.8,Corolla
3691,user_923,driver_332,Rio de Janeiro,PE,2024-03-29 11:12:00,2024-03-29 11:23:00,2024-03-29 12:09:00,3.1,8.23,1.0,0.0,3.12,3.06,8.17,Uber Comfort,Pix,Concluída,11,46,3.5,Kwid
3692,user_404,driver_527,Salvador,SP,2024-10-25 09:12:00,2024-10-25 09:18:00,2024-10-25 09:30:00,18.0,39.68,2.0,39.68,0.39,1.76,80.73,Uber Black,Dinheiro,Concluída,6,12,3.9,Compass
3693,user_415,driver_17,Curitiba,RJ,2024-06-22 01:15:00,2024-06-22 01:16:00,2024-06-22 02:01:00,6.21,15.96,1.0,0.0,1.52,8.6,23.04,UberX,Cartão,Concluída,1,45,3.2,Civic
3694,user_454,driver_21,Brasília,SP,2024-04-26 05:20:00,2024-04-26 05:22:00,2024-04-26 06:11:00,18.99,34.41,2.0,34.41,4.19,0.4,65.03,Uber Black,Dinheiro,Concluída,2,49,4.4,Civic
3695,user_891,driver_59,Curitiba,MG,2024-03-31 03:01:00,2024-03-31 03:09:00,2024-03-31 03:20:00,22.04,51.75,1.0,0.0,4.88,0.79,47.66,UberX,Pix,Concluída,8,11,4.1,Creta
3696,user_780,driver_421,Rio de Janeiro,MG,2024-09-09 04:06:00,2024-09-09 04:07:00,2024-09-09 04:26:00,9.86,23.54,1.0,0.0,3.31,3.87,24.1,Uber Comfort,Pix,Concluída,1,19,3.7,HB20
3697,user_872,driver_343,São Paulo,RS,2024-04-21 23:42:00,2024-04-21 23:49:00,2024-04-22 00:39:00,18.95,46.17,1.0,0.0,4.67,3.87,45.37,Uber Black,Cartão,Concluída,7,50,3.3,Onix
3698,user_932,driver_6,Rio de Janeiro,RJ,2024-09-11 22:04:00,2024-09-11 22:07:00,2024-09-11 23:05:00,14.29,30.34,1.0,0.0,0.69,3.24,32.89,Uber Comfort,Cartão,Cancelada,3,58,4.2,Civic
3699,user_1120,driver_552,Recife,BA,2024-08-22 21:47:00,2024-08-22 21:51:00,2024-08-22 22:43:00,25.24,54.04,1.0,0.0,0.1,1.18,55.12,UberX,Dinheiro,Concluída,4,52,4.3,Gol
3700,user_70,driver_86,Salvador,BA,2024-06-17 18:58:00,2024-06-17 19:02:00,2024-06-17 20:02:00,4.74,13.48,2.0,13.48,4.61,1.26,23.61,UberX,Dinheiro,Cancelada,4,60,3.0,Argo
3701,user_733,driver_205,Recife,PE,2024-06-05 16:53:00,2024-06-05 16:55:00,2024-06-05 17:54:00,1.54,3.8,1.5,1.9,0.96,4.88,9.62,Uber Black,Cartão,Concluída,2,59,4.8,Renegade
3702,user_44,driver_145,Curitiba,RJ,2024-06-13 09:40:00,2024-06-13 09:43:00,2024-06-13 10:10:00,10.79,22.69,1.5,11.35,2.7,5.16,36.5,UberX,Cartão,Concluída,3,27,3.4,Argo
3703,user_543,driver_68,Porto Alegre,RS,2024-05-08 16:18:00,2024-05-08 16:20:00,2024-05-08 17:04:00,10.28,20.12,1.5,10.06,0.5,1.63,31.31,UberX,Cartão,Concluída,2,44,4.0,Renegade
3704,user_241,driver_94,Brasília,PR,2024-03-03 06:02:00,2024-03-03 06:07:00,2024-03-03 06:34:00,19.36,39.75,2.0,39.75,3.11,1.9,78.29,Uber Black,Cartão,Concluída,5,27,3.1,Corolla
3705,user_1188,driver_311,Salvador,DF,2024-12-29 07:11:00,2024-12-29 07:26:00,2024-12-29 07:42:00,21.35,34.97,1.0,0.0,3.15,1.36,33.18,Uber Black,Dinheiro,Cancelada,15,16,3.8,Corolla
3706,user_944,driver_130,Salvador,RJ,2024-08-09 21:30:00,2024-08-09 21:37:00,2024-08-09 21:57:00,26.78,62.56,1.0,0.0,0.13,4.03,66.46,Uber Black,Cartão,Concluída,7,20,4.7,Civic
